Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
f123-104-toyota-hilux-2016-f3-7464,Factory Design F3 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab F123-104,F123-104,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/5M1yLf4DGxFo8eEoMLFb,1,,FALSE,Factory Design F3 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,Tan/Beige,,,,,,,,,,,TRUE,,,TRUE,,,active
k3643-222-toyota-hilux-2016-k1-7465,Custom Design K1 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3643-222,K3643-222,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ypYWkh8gq2rufCvVZbix,1,,FALSE,Custom Design K1 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3650-120-toyota-hilux-2016-k2-7466,Custom Design K2 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3650-120,K3650-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/LcXKpVCoVrzwlN7Jnems,1,,FALSE,Custom Design K2 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3649-121-toyota-hilux-2016-k3-7467,Custom Design K3 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3649-121,K3649-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/XwnUsIZY0RcYIHrfSHUt,1,,FALSE,Custom Design K3 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3761-100-toyota-hilux-2016-k4-7468,Custom Design K4 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3761-100,K3761-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Ew48GIWWroAfcHdtv8b9,1,,FALSE,Custom Design K4 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,TRUE,,,TRUE,,,active
k3649-120-toyota-hilux-2016-k5-7469,Custom Design K5 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3649-120</strong></p><p>Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3649-120,K3649-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/jPXcNqXhQRz0m39bftSr,1,,FALSE,Custom Design K5 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal",,,,,,,,,,,TRUE,,,TRUE,,,active
k3643-103-toyota-hilux-2016-k6-7470,Custom Design K6 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3643-103</strong></p><p>Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3643-103,K3643-103,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/hNKOE4ztYVdnYaxijDid,1,,FALSE,Custom Design K6 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall",,,,,,,,,,,TRUE,,,TRUE,,,active
k3763-100-toyota-hilux-2016-k7-7471,Custom Design K7 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3763-100</strong></p><p>Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3763-100,K3763-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/TI5T0csfeaoi3BjqsqSb,1,,FALSE,Custom Design K7 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113",,,,,,,,,,,TRUE,,,TRUE,,,active
k3762-100-toyota-hilux-2016-k8-7472,Custom Design K8 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"<p><strong>Design Number: K3762-100</strong></p><p>Black Wrap, Barracuda Red Body, Red Wings, Red csall -</p>",,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab K3762-100,K3762-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/OSEZk0cySqOZDno3YWaG,1,,FALSE,Custom Design K8 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,"Black Wrap, Barracuda Red Body, Red Wings, Red csall -",,,,,,,,,,,TRUE,,,TRUE,,,active
l2323-100-toyota-hilux-2016-k9-7473,Custom Design K9 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,<p><strong>Design Number: L2323-100</strong></p><p>Salsa Wrap Black Piping</p>,,,,,FALSE,Make,Toyota,Model,Hilux,Trim,SR5 Special Double Cab / SR5 Sport Double Cab L2323-100,L2323-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/SIuaSRUdErgCl74m4NCy,1,,FALSE,Custom Design K9 for Toyota Hilux SR5 Special Double Cab / SR5 Sport Double Cab 2016,Salsa Wrap Black Piping,,,,,,,,,,,TRUE,,,TRUE,,,active
f123-100-volkswagen-golf-sportwagen-2016-f1-7486,Factory Design F1 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: F123-100</strong></p><p>Black wrap, Black stitching</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE F123-100,F123-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/6WgRDOlDgQc66BAKnLHj,1,,FALSE,Factory Design F1 for Volkswagen Golf Sportwagen S / SE 2016,"Black wrap, Black stitching",,,,,,,,,,,TRUE,,,TRUE,,,active
f123-105-volkswagen-golf-sportwagen-2016-f2-7487,Factory Design F2 for Volkswagen Golf Sportwagen S / SE 2016,<p><strong>Design Number: F123-105</strong></p><p>Dark Gray</p>,,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE F123-105,F123-105,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ngZYEOawTuL1azXjk2PP,1,,FALSE,Factory Design F2 for Volkswagen Golf Sportwagen S / SE 2016,Dark Gray,,,,,,,,,,,TRUE,,,TRUE,,,active
f123-104-volkswagen-golf-sportwagen-2016-f3-7488,Factory Design F3 for Volkswagen Golf Sportwagen S / SE 2016,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE F123-104,F123-104,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/5M1yLf4DGxFo8eEoMLFb,1,,FALSE,Factory Design F3 for Volkswagen Golf Sportwagen S / SE 2016,Tan/Beige,,,,,,,,,,,TRUE,,,TRUE,,,active
k3643-222-volkswagen-golf-sportwagen-2016-k1-7489,Custom Design K1 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3643-222,K3643-222,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ypYWkh8gq2rufCvVZbix,1,,FALSE,Custom Design K1 for Volkswagen Golf Sportwagen S / SE 2016,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3650-120-volkswagen-golf-sportwagen-2016-k2-7490,Custom Design K2 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3650-120,K3650-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/LcXKpVCoVrzwlN7Jnems,1,,FALSE,Custom Design K2 for Volkswagen Golf Sportwagen S / SE 2016,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3649-121-volkswagen-golf-sportwagen-2016-k3-7491,Custom Design K3 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3649-121,K3649-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/XwnUsIZY0RcYIHrfSHUt,1,,FALSE,Custom Design K3 for Volkswagen Golf Sportwagen S / SE 2016,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3761-100-volkswagen-golf-sportwagen-2016-k4-7492,Custom Design K4 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3761-100,K3761-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Ew48GIWWroAfcHdtv8b9,1,,FALSE,Custom Design K4 for Volkswagen Golf Sportwagen S / SE 2016,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,TRUE,,,TRUE,,,active
k3649-120-volkswagen-golf-sportwagen-2016-k5-7493,Custom Design K5 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3649-120</strong></p><p>Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3649-120,K3649-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/jPXcNqXhQRz0m39bftSr,1,,FALSE,Custom Design K5 for Volkswagen Golf Sportwagen S / SE 2016,"Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal",,,,,,,,,,,TRUE,,,TRUE,,,active
k3643-103-volkswagen-golf-sportwagen-2016-k6-7494,Custom Design K6 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3643-103</strong></p><p>Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3643-103,K3643-103,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/hNKOE4ztYVdnYaxijDid,1,,FALSE,Custom Design K6 for Volkswagen Golf Sportwagen S / SE 2016,"Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall",,,,,,,,,,,TRUE,,,TRUE,,,active
k3763-100-volkswagen-golf-sportwagen-2016-k7-7495,Custom Design K7 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3763-100</strong></p><p>Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3763-100,K3763-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/TI5T0csfeaoi3BjqsqSb,1,,FALSE,Custom Design K7 for Volkswagen Golf Sportwagen S / SE 2016,"Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113",,,,,,,,,,,TRUE,,,TRUE,,,active
k3762-100-volkswagen-golf-sportwagen-2016-k8-7496,Custom Design K8 for Volkswagen Golf Sportwagen S / SE 2016,"<p><strong>Design Number: K3762-100</strong></p><p>Black Wrap, Barracuda Red Body, Red Wings, Red csall -</p>",,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE K3762-100,K3762-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/OSEZk0cySqOZDno3YWaG,1,,FALSE,Custom Design K8 for Volkswagen Golf Sportwagen S / SE 2016,"Black Wrap, Barracuda Red Body, Red Wings, Red csall -",,,,,,,,,,,TRUE,,,TRUE,,,active
l2323-100-volkswagen-golf-sportwagen-2016-k9-7497,Custom Design K9 for Volkswagen Golf Sportwagen S / SE 2016,<p><strong>Design Number: L2323-100</strong></p><p>Salsa Wrap Black Piping</p>,,,,,FALSE,Make,Volkswagen,Model,Golf Sportwagen,Trim,S / SE L2323-100,L2323-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/SIuaSRUdErgCl74m4NCy,1,,FALSE,Custom Design K9 for Volkswagen Golf Sportwagen S / SE 2016,Salsa Wrap Black Piping,,,,,,,,,,,TRUE,,,TRUE,,,active
k978-239-chevrolet-bolt-ev-2017-k1-7498,Custom Design K1 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K978-239</strong></p><p>Cement wrap, Lapis insert, perf insert, Lapis wings, Tangerine contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K978-239,K978-239,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff88cf5cec5ff62d45.jpeg,1,,FALSE,Custom Design K1 for Chevrolet Bolt EV LT 2017,"Cement wrap, Lapis insert, perf insert, Lapis wings, Tangerine contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k979-115-chevrolet-bolt-ev-2017-k2-7499,Custom Design K2 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K979-115</strong></p><p>Lapis wrap, perf insert, Tangerine contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K979-115,K979-115,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff88cf5c08a1f62d47.jpeg,1,,FALSE,Custom Design K2 for Chevrolet Bolt EV LT 2017,"Lapis wrap, perf insert, Tangerine contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k980-115-chevrolet-bolt-ev-2017-k3-7500,Custom Design K3 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K980-115</strong></p><p>Lapis wrap, Cement insert, perf insert, Cement wings, Tangerine stitching</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K980-115,K980-115,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff0013195b6203e876.jpeg,1,,FALSE,Custom Design K3 for Chevrolet Bolt EV LT 2017,"Lapis wrap, Cement insert, perf insert, Cement wings, Tangerine stitching",,,,,,,,,,,TRUE,,,TRUE,,,active
k981-115-chevrolet-bolt-ev-2017-k4-7501,Custom Design K4 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K981-115</strong></p><p>Lapis wrap, Barracuda Blue insert, Cobalt wings, Cobalt contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K981-115,K981-115,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff5d4a834dcd065fa9.jpeg,1,,FALSE,Custom Design K4 for Chevrolet Bolt EV LT 2017,"Lapis wrap, Barracuda Blue insert, Cobalt wings, Cobalt contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k982-239-chevrolet-bolt-ev-2017-k5-7502,Custom Design K5 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K982-239</strong></p><p>Cement wrap, Barracuda Orange insert, Black wings, Tangerine contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K982-239,K982-239,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff573cb7c74a06e2c1.jpeg,1,,FALSE,Custom Design K5 for Chevrolet Bolt EV LT 2017,"Cement wrap, Barracuda Orange insert, Black wings, Tangerine contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k983-115-chevrolet-bolt-ev-2017-k6-7503,Custom Design K6 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K983-115</strong></p><p>Lapis wrap, Cement faces, perf insert, Tangerine contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K983-115,K983-115,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff001319cba703e877.jpeg,1,,FALSE,Custom Design K6 for Chevrolet Bolt EV LT 2017,"Lapis wrap, Cement faces, perf insert, Tangerine contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k984-239-chevrolet-bolt-ev-2017-k7-7504,Custom Design K7 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K984-239</strong></p><p>Cement wrap, Lapis faces, perf insert, Tangerine contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K984-239,K984-239,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cffcfd3474023c3c011.jpeg,1,,FALSE,Custom Design K7 for Chevrolet Bolt EV LT 2017,"Cement wrap, Lapis faces, perf insert, Tangerine contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k985-239-chevrolet-bolt-ev-2017-k8-7505,Custom Design K8 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K985-239</strong></p><p>Cement wrap, Lapis insert, perf insert, Tangerine wings, Tangerine contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K985-239,K985-239,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cff88cf5c7d26f62d46.jpeg,1,,FALSE,Custom Design K8 for Chevrolet Bolt EV LT 2017,"Cement wrap, Lapis insert, perf insert, Tangerine wings, Tangerine contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k986-115-chevrolet-bolt-ev-2017-k9-7506,Custom Design K9 for Chevrolet Bolt EV LT 2017,"<p><strong>Design Number: K986-115</strong></p><p>Lapis wrap, Heather Suedezkin insert, perf insert, Salsa wings, Salsa contrast all stitch</p>",,,,,FALSE,Make,Chevrolet,Model,Bolt EV,Trim,LT K986-115,K986-115,,,,deny,manual,1895.0,,TRUE,TRUE,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68151cffcfd3477d5ac3c012.jpeg,1,,FALSE,Custom Design K9 for Chevrolet Bolt EV LT 2017,"Lapis wrap, Heather Suedezkin insert, perf insert, Salsa wings, Salsa contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f123-100-fiat-124-spyder-2017-f1-7516,Factory Design F1 for Fiat 124 Spyder Classica 2017,"<p><strong>Design Number: F123-100</strong></p><p>Black wrap, Black stitching</p>",,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica F123-100,F123-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/6WgRDOlDgQc66BAKnLHj,1,,FALSE,Factory Design F1 for Fiat 124 Spyder Classica 2017,"Black wrap, Black stitching",,,,,,,,,,,TRUE,,,TRUE,,,active
f123-105-fiat-124-spyder-2017-f2-7517,Factory Design F2 for Fiat 124 Spyder Classica 2017,<p><strong>Design Number: F123-105</strong></p><p>Dark Gray</p>,,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica F123-105,F123-105,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ngZYEOawTuL1azXjk2PP,1,,FALSE,Factory Design F2 for Fiat 124 Spyder Classica 2017,Dark Gray,,,,,,,,,,,TRUE,,,TRUE,,,active
f123-104-fiat-124-spyder-2017-f3-7518,Factory Design F3 for Fiat 124 Spyder Classica 2017,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica F123-104,F123-104,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/5M1yLf4DGxFo8eEoMLFb,1,,FALSE,Factory Design F3 for Fiat 124 Spyder Classica 2017,Tan/Beige,,,,,,,,,,,TRUE,,,TRUE,,,active
k3643-222-fiat-124-spyder-2017-k1-7519,Custom Design K1 for Fiat 124 Spyder Classica 2017,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica K3643-222,K3643-222,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ypYWkh8gq2rufCvVZbix,1,,FALSE,Custom Design K1 for Fiat 124 Spyder Classica 2017,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3650-120-fiat-124-spyder-2017-k2-7520,Custom Design K2 for Fiat 124 Spyder Classica 2017,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica K3650-120,K3650-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/LcXKpVCoVrzwlN7Jnems,1,,FALSE,Custom Design K2 for Fiat 124 Spyder Classica 2017,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3649-121-fiat-124-spyder-2017-k3-7521,Custom Design K3 for Fiat 124 Spyder Classica 2017,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica K3649-121,K3649-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/XwnUsIZY0RcYIHrfSHUt,1,,FALSE,Custom Design K3 for Fiat 124 Spyder Classica 2017,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
k3761-100-fiat-124-spyder-2017-k4-7522,Custom Design K4 for Fiat 124 Spyder Classica 2017,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica K3761-100,K3761-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Ew48GIWWroAfcHdtv8b9,1,,FALSE,Custom Design K4 for Fiat 124 Spyder Classica 2017,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,TRUE,,,TRUE,,,active
k3649-120-fiat-124-spyder-2017-k5-7523,Custom Design K5 for Fiat 124 Spyder Classica 2017,"<p><strong>Design Number: K3649-120</strong></p><p>Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal</p>",,,,,FALSE,Make,Fiat,Model,124 Spyder,Trim,Classica K3649-120,K3649-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/jPXcNqXhQRz0m39bftSr,1,,FALSE,Custom Design K5 for Fiat 124 Spyder Classica 2017,"Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal",,,,,,,,,,,TRUE,,,TRUE,,,active
