Handle,Title,Body (HTML),Included in Online Store,Image Src,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Price,Variant Compare At Price,Track Inventory,Allow Out of Stock Purchases,Available Quantity,SKU,Weight Value,Weight Unit,Dimension Length,Dimension Width,Dimension Height,Dimension Unit,Product Label Enable,Label Title,Label Start Date,Label End Date,SEO Title,SEO Description
k2696-242-ford-bronco-sport-2021-2023-k16-41,K2696-242 - Custom Design K16 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2696-242</strong></p><ul><li>Hyper Yellow wrap</li><li>Black combo</li><li>perf combo</li><li>Carbon Shadow Vinyl wings</li><li>Black contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/eOfJHxEHt2bv6j1G4MVT,Year,2021 - 2023,Car Brand,Ford,Model,Bronco Sport,1895.00,,FALSE,TRUE,,K2696-242,,,,,,,FALSE,,,,K2696-242 - Custom Design K16 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Hyper Yellow wrap
 Black combo
 perf combo
 Carbon Shadow Vinyl wings
 Black contrast all stitch"
k2697-100-ford-bronco-sport-2021-2023-k17-42,K2697-100 - Custom Design K17 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2697-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Outlaw Black wings</li><li>Silver contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/WltRnpn3iz9XFAkwLNzF,Year,2021 - 2023,Car Brand,Ford,Model,Bronco Sport,1895.00,,FALSE,TRUE,,K2697-100,,,,,,,FALSE,,,,K2697-100 - Custom Design K17 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Black wrap
 perf combo
 Outlaw Black wings
 Silver contrast all stitch"
k2698-100-ford-bronco-sport-2021-2023-k18-43,K2698-100 - Custom Design K18 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2698-100</strong></p><ul><li>Black wrap</li><li>Dark Slate Suedezkin combo</li><li>perf combo</li><li>Dark Slate Suedezkin wings</li><li>Red contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/0x7hGlEEZOZeloHt8LM8,Year,2021 - 2023,Car Brand,Ford,Model,Bronco Sport,1895.00,,FALSE,TRUE,,K2698-100,,,,,,,FALSE,,,,K2698-100 - Custom Design K18 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Black wrap
 Dark Slate Suedezkin combo
 perf combo
 Dark Slate Suedezkin wings
 Red contrast all stitch"
k3114-284-ford-bronco-sport-2021-2023-k19-44,K3114-284 - Custom Design K19 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K3114-284</strong></p><ul><li>Atlantic wrap</li><li>Lunar Grey wings</li><li>Tekstitch Diamond inserts</li><li>Tek Color Lunar Grey</li><li>Lunar Grey contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/UHUooJcVfcyBf34HqCoV,Year,2021 - 2023,Car Brand,Ford,Model,Bronco Sport,1895.00,,FALSE,TRUE,,K3114-284,,,,,,,FALSE,,,,K3114-284 - Custom Design K19 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Atlantic wrap
 Lunar Grey wings
 Tekstitch Diamond inserts
 Tek Color Lunar Grey
 Lunar Grey contrast all stitch"
f1395-100-ford-f-150-2021-2025-f1-45,F1395-100 - Factory Design F1 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: F1395-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Stone contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/8X0fxtYeu2dCg1Ofd721,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,F1395-100,,,,,,,FALSE,,,,F1395-100 - Factory Design F1 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Stone contrast all stitch"
f1400-100-ford-f-150-2021-2025-f2-46,F1400-100 - Factory Design F2 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: F1400-100</strong></p><ul><li>Black wrap</li><li>Lunar Gray face</li><li>perf combo</li><li>Stone contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/La1GGsujfQvz4nIQ684S,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,F1400-100,,,,,,,FALSE,,,,F1400-100 - Factory Design F2 for Ford F-150 XLT 2021-2025,"Black wrap
 Lunar Gray face
 perf combo
 Stone contrast all stitch"
f1398-100-ford-f-150-2021-2025-f3-47,F1398-100 - Factory Design F3 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: F1398-100</strong></p><ul><li>Black wrap</li><li>Bisque face</li><li>perf combo</li><li>Stone contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/pl3XTtqqBx5IaNuqE5YR,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,F1398-100,,,,,,,FALSE,,,,F1398-100 - Factory Design F3 for Ford F-150 XLT 2021-2025,"Black wrap
 Bisque face
 perf combo
 Stone contrast all stitch"
k2647-100-ford-f-150-2021-2025-k1-48,K2647-100 - Custom Design K1 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2647-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Red contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/f58cCL9qm0h8TIGIu8d3,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2647-100,,,,,,,FALSE,,,,K2647-100 - Custom Design K1 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Red contrast all stitch"
k2648-100-ford-f-150-2021-2025-k2-49,K2648-100 - Custom Design K2 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2648-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Raven Suedezkin wings</li><li>Red piping</li><li>Red contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/fLe5eqIsatJ9vHLH5HEj,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2648-100,,,,,,,FALSE,,,,K2648-100 - Custom Design K2 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Raven Suedezkin wings
 Red piping
 Red contrast all stitch"
k2649-100-ford-f-150-2021-2025-k3-50,K2649-100 - Custom Design K3 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2649-100</strong></p><ul><li>Black wrap</li><li>Lunar Gray body & wings</li><li>perf body</li><li>Red piping</li><li>Red contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/gKfIXWKLKWsnldrxGq89,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2649-100,,,,,,,FALSE,,,,K2649-100 - Custom Design K3 for Ford F-150 XLT 2021-2025,"Black wrap
 Lunar Gray body & wings
 perf body
 Red piping
 Red contrast all stitch"
k2650-100-ford-f-150-2021-2025-k4-51,K2650-100 - Custom Design K4 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2650-100</strong></p><ul><li>Black wrap</li><li>Medium Red centers</li><li>perf body</li><li>Raven Suedezkin wings</li><li>Med Red contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/wdOUNu7ExIjd4MRtC1ZR,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2650-100,,,,,,,FALSE,,,,K2650-100 - Custom Design K4 for Ford F-150 XLT 2021-2025,"Black wrap
 Medium Red centers
 perf body
 Raven Suedezkin wings
 Med Red contrast all stitch"
k2651-100-ford-f-150-2021-2025-k5-52,K2651-100 - Custom Design K5 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2651-100</strong></p><ul><li>Black wrap</li><li>Mahogany faces</li><li>perf body</li><li>Black wings</li><li>Stone contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/WMhIfloJ2gOEEVFTCXbg,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2651-100,,,,,,,FALSE,,,,K2651-100 - Custom Design K5 for Ford F-150 XLT 2021-2025,"Black wrap
 Mahogany faces
 perf body
 Black wings
 Stone contrast all stitch"
k2650-224-ford-f-150-2021-2025-k6-53,K2650-224 - Custom Design K6 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2650-224</strong></p><ul><li>Coffee wrap</li><li>Mahogany body & wings</li><li>perf body & wings</li><li>Mahogany piping</li><li>Mahogany contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/H3jjqHFu5sHpndtrpJaO,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2650-224,,,,,,,FALSE,,,,K2650-224 - Custom Design K6 for Ford F-150 XLT 2021-2025,"Coffee wrap
 Mahogany body & wings
 perf body & wings
 Mahogany piping
 Mahogany contrast all stitch"
k2649-146-ford-f-150-2021-2025-k7-54,K2649-146 - Custom Design K7 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2649-146</strong></p><ul><li>Blue wrap</li><li>Lunar Gray combo</li><li>perf combo</li><li>Lunar Gray perf wings</li><li>Lunar Gray contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/pdhKIQqFCdnAc2ySGNoF,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2649-146,,,,,,,FALSE,,,,K2649-146 - Custom Design K7 for Ford F-150 XLT 2021-2025,"Blue wrap
 Lunar Gray combo
 perf combo
 Lunar Gray perf wings
 Lunar Gray contrast all stitch"
k2669-100-ford-f-150-2021-2025-k8-55,K2669-100 - Custom Design K8 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2669-100</strong></p><ul><li>Black wrap</li><li>Pacific center</li><li>perf insert</li><li>Pacific perf wings</li><li>Silver contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/vICqRyxMeKAP8nOcxNt7,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2669-100,,,,,,,FALSE,,,,K2669-100 - Custom Design K8 for Ford F-150 XLT 2021-2025,"Black wrap
 Pacific center
 perf insert
 Pacific perf wings
 Silver contrast all stitch"
k2670-100-ford-f-150-2021-2025-k9-56,K2670-100 - Custom Design K9 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2670-100</strong></p><ul><li>Black wrap</li><li>Barracuda Blue combo</li><li>Barracuda Blue wings</li><li>Cobalt contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/GnkV3kZC19hJp54FPKA1,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2670-100,,,,,,,FALSE,,,,K2670-100 - Custom Design K9 for Ford F-150 XLT 2021-2025,"Black wrap
 Barracuda Blue combo
 Barracuda Blue wings
 Cobalt contrast all stitch"
k2671-100-ford-f-150-2021-2025-k10-57,K2671-100 - Custom Design K10 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2671-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Carbon Shadow Vinyl wings</li><li>Pearl contrast all stitch</li><li>Pearl piping</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/kdtypUkHfY1XkzbUnz0D,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2671-100,,,,,,,FALSE,,,,K2671-100 - Custom Design K10 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Carbon Shadow Vinyl wings
 Pearl contrast all stitch
 Pearl piping"
k2672-100-ford-f-150-2021-2025-k11-58,K2672-100 - Custom Design K11 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2672-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Pearl perf wings</li><li>Pearl contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/7E5Tso5vM0x5wQD0oyT5,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2672-100,,,,,,,FALSE,,,,K2672-100 - Custom Design K11 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Pearl perf wings
 Pearl contrast all stitch"
k2673-100-ford-f-150-2021-2025-k12-59,K2673-100 - Custom Design K12 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2673-100</strong></p><ul><li>Black wrap</li><li>Alabaster combo</li><li>perf combo</li><li>perf wings</li><li>Alabaster contrast all stitch</li><li>Alabaster piping</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/Ljb5qpUFU3WW5ffHoNTG,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2673-100,,,,,,,FALSE,,,,K2673-100 - Custom Design K12 for Ford F-150 XLT 2021-2025,"Black wrap
 Alabaster combo
 perf combo
 perf wings
 Alabaster contrast all stitch
 Alabaster piping"
k2674-100-ford-f-150-2021-2025-k13-60,K2674-100 - Custom Design K13 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2674-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Everglades wings</li><li>Remington Green contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/HwWeBmY0dFTsXkJPXEHh,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2674-100,,,,,,,FALSE,,,,K2674-100 - Custom Design K13 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Everglades wings
 Remington Green contrast all stitch"
k2674-100-ford-f-150-2021-2025-k13-61,K2674-100 - Custom Design K13 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2674-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Everglades wings</li><li>Remington Green contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/HwWeBmY0dFTsXkJPXEHh,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2674-100,,,,,,,FALSE,,,,K2674-100 - Custom Design K13 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Everglades wings
 Remington Green contrast all stitch"
k2675-100-ford-f-150-2021-2025-k15-62,K2675-100 - Custom Design K15 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2675-100</strong></p><ul><li>Black wrap</li><li>Barracuda Flint combo</li><li>Dark Slate Suedezkin wings</li><li>Silver contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/GKxz2zDoZu7mu2Piattj,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2675-100,,,,,,,FALSE,,,,K2675-100 - Custom Design K15 for Ford F-150 XLT 2021-2025,"Black wrap
 Barracuda Flint combo
 Dark Slate Suedezkin wings
 Silver contrast all stitch"
k2675-121-ford-f-150-2021-2025-k16-63,K2675-121 - Custom Design K16 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2675-121</strong></p><ul><li>Red wrap</li><li>Black faces</li><li>perf combo</li><li>Red contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/xBaC1vtkXnOHlxYcpSoO,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2675-121,,,,,,,FALSE,,,,K2675-121 - Custom Design K16 for Ford F-150 XLT 2021-2025,"Red wrap
 Black faces
 perf combo
 Red contrast all stitch"
k2747-100-ford-f-150-2021-2025-k17-64,K2747-100 - Custom Design K17 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2747-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Red contrast all stitch</li><li>TekStitch Double Diamond Wings</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/AzwY8CBnGuLGsE0h8IWa,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2747-100,,,,,,,FALSE,,,,K2747-100 - Custom Design K17 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Red contrast all stitch
 TekStitch Double Diamond Wings"
k3968-100-ford-f-150-2021-2025-65,K3968-100 - Custom Design (Ford F-150 Lightning) for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K3968-100</strong></p><ul><li>Black wrap</li><li>Bahama wings</li><li>ElektriTek perf insert</li><li>Tek Color Bahama</li><li>Bahama contrast all stitch</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/4GXhqSH6cUNWMZLjIbnC,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K3968-100,,,,,,,FALSE,,,,K3968-100 - Custom Design (Ford F-150 Lightning) for Ford F-150 XLT 2021-2025,"Black wrap
 Bahama wings
 ElektriTek perf insert
 Tek Color Bahama
 Bahama contrast all stitch"
k2747-222-ford-f-150-2021-2025-k18-66,K2747-222 - Custom Design K18 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2747-222</strong></p><ul><li>Mahogany wrap</li><li>Black body</li><li>perf body</li><li>Black contrast all stitch</li><li>TekStitch Diamond Insert</li><li>Tek Color Black</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/vG3ClAIgagL5T6IzuQpm,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2747-222,,,,,,,FALSE,,,,K2747-222 - Custom Design K18 for Ford F-150 XLT 2021-2025,"Mahogany wrap
 Black body
 perf body
 Black contrast all stitch
 TekStitch Diamond Insert
 Tek Color Black"
k2748-100-ford-f-150-2021-2025-k19-67,K2748-100 - Custom Design K19 for Ford F-150 XLT 2021-2025,"<p><strong>Design Number: K2748-100</strong></p><ul><li>Black wrap,</li><li>Lunar Grey center</li><li>perf insert</li><li>Lunar Grey perf wings</li><li>Lunar Grey contrast all stitch,</li><li>TekStitch Diamond Insert</li><li>Tek Color Lunar Grey</li></ul>",TRUE,https://services.leadconnectorhq.com/documents/download/Gp0rH7xl3B2n6hQazzGg,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2748-100,,,,,,,FALSE,,,,K2748-100 - Custom Design K19 for Ford F-150 XLT 2021-2025,"Black wrap,
 Lunar Grey center
 perf insert
 Lunar Grey perf wings
 Lunar Grey contrast all stitch, 
TekStitch Diamond Insert 
Tek Color Lunar Grey"
k3053-100-ford-f-150-2021-2025-k21-68,K3053-100 - Custom Design K21 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K3053-100</strong></p><ul><li>Black wrap</li><li>Bermuda wings</li><li>Bermuda contrast all stitch</li><li>TekStitch Double Hex Insert</li><li>Tek Color Bermuda</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/01Wgcf7RFJshohxpECwf,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K3053-100,,,,,,,FALSE,,,,K3053-100 - Custom Design K21 for Ford F-150 XLT 2021-2025,"Black wrap
 Bermuda wings
 Bermuda contrast all stitch
 TekStitch Double Hex Insert
 Tek Color Bermuda"
k3053-222-ford-f-150-2021-2025-k22-69,K3053-222 - Custom Design K22 for Ford F-150 XLT 2021-2025,"<p><strong>Design Number: K3053-222</strong></p><ul><li>Mahogany wrap</li><li>Silver contrast all stitch,</li><li>TekStitch Double Hex Insert</li><li>TekColor Silver</li></ul>",TRUE,https://services.leadconnectorhq.com/documents/download/3dE8mpcI6InTdtLa93Wi,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K3053-222,,,,,,,FALSE,,,,K3053-222 - Custom Design K22 for Ford F-150 XLT 2021-2025,"Mahogany wrap
 Silver contrast all stitch, 
TekStitch Double Hex Insert 
TekColor Silver"
k3053-121-ford-f-150-2021-2025-k23-70,K3053-121 - Custom Design K23 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K3053-121</strong></p><ul><li>Red wrap</li><li>Raven Suedezkin insert</li><li>Raven Suedezkin wings</li><li>Black contrast all stitch</li><li>TekStitch Double Hex Insert</li><li>Tek Color Red</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/4uSYCfpPSh1LGljnxlM1,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K3053-121,,,,,,,FALSE,,,,K3053-121 - Custom Design K23 for Ford F-150 XLT 2021-2025,"Red wrap
 Raven Suedezkin insert
 Raven Suedezkin wings
 Black contrast all stitch
 TekStitch Double Hex Insert
 Tek Color Red"
k2874-100-ford-f-150-2021-2025-k24-71,K2874-100 - Custom Design K24 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2874-100</strong></p><ul><li>Black wrap</li><li>Lunar Grey body</li><li>Lunar Grey contrast all stitch</li><li>Tek Perf US FLAG inserts</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/cJhwx1pigSMi3gSbjbst,Year,2021-2025,Car Brand,Ford,Model,F-150,1895.00,,FALSE,TRUE,,K2874-100,,,,,,,FALSE,,,,K2874-100 - Custom Design K24 for Ford F-150 XLT 2021-2025,"Black wrap
 Lunar Grey body
 Lunar Grey contrast all stitch
 Tek Perf US FLAG inserts"
f1326-100-ford-ranger-2019-2023-f1-72,F1326-100 - Factory Design F1 for Ford Ranger XLT 2019-2023,<p><strong>Design Number: F1326-100</strong></p><ul><li>Black wrap</li><li>Lt. Grey contrast all</li><li>stitch no insert</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/ryLKn9K9MROhAZlpBR4f,Year,2019-2023,Car Brand,Ford,Model,Ranger,1895.00,,FALSE,TRUE,,F1326-100,,,,,,,FALSE,,,,F1326-100 - Factory Design F1 for Ford Ranger XLT 2019-2023,"Black wrap
 Lt. Grey contrast all 
stitch no insert"
k2060-100-ford-ranger-2019-2023-k1-73,K2060-100 - Factory Design K1 for Ford Ranger XLT 2019-2023,<p><strong>Design Number: K2060-100</strong></p><ul><li>Black wrap</li><li>perf wings</li><li>Pearl contrast all stitch</li><li>Pearl piping</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/3s4NwoUh7bLCaxItOAwg,Year,2019-2023,Car Brand,Ford,Model,Ranger,1895.00,,FALSE,TRUE,,K2060-100,,,,,,,FALSE,,,,K2060-100 - Factory Design K1 for Ford Ranger XLT 2019-2023,"Black wrap
 perf wings
 Pearl contrast all stitch
 Pearl piping"
f1325-110-ford-ranger-2019-2023-f2-74,F1325-110 - Factory Design F2 for Ford Ranger XLT 2019-2023,<p><strong>Design Number: F1325-110</strong></p><ul><li>Puddy wrap</li><li>Puddy stitching</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/FLFBKlAbZPgxMWT4LPLG,Year,2019-2023,Car Brand,Ford,Model,Ranger,1895.00,,FALSE,TRUE,,F1325-110,,,,,,,FALSE,,,,F1325-110 - Factory Design F2 for Ford Ranger XLT 2019-2023,"Puddy wrap
 Puddy stitching"
k2061-100-ford-ranger-2019-2023-k2-75,K2061-100 - Custom Design K2 for Ford Ranger XLT 2019-2023,<p><strong>Design Number: K2061-100</strong></p><ul><li>Black wrap</li><li>Cement perf wings</li><li>Cement contrast all stitch</li><li>Cement piping</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/7BsF84RCh5S5VbzVZQWq,Year,2019-2023,Car Brand,Ford,Model,Ranger,1895.00,,FALSE,TRUE,,K2061-100,,,,,,,FALSE,,,,K2061-100 - Custom Design K2 for Ford Ranger XLT 2019-2023,"Black wrap
 Cement perf wings
 Cement contrast all stitch
 Cement piping"
k2062-100-ford-ranger-2019-2023-k3-76,K2062-100 - Custom Design K3 for Ford Ranger XLT 2019-2023,<p><strong>Design Number: K2062-100</strong></p><ul><li>Black wrap</li><li>Barracuda Blue wings</li><li>Cobalt contrast all stitch</li><li>Cobalt piping</li></ul>,TRUE,https://services.leadconnectorhq.com/documents/download/NfPqkdGrOtoE7UwH1zbw,Year,2019-2023,Car Brand,Ford,Model,Ranger,1895.00,,FALSE,TRUE,,K2062-100,,,,,,,FALSE,,,,K2062-100 - Custom Design K3 for Ford Ranger XLT 2019-2023,"Black wrap
 Barracuda Blue wings
 Cobalt contrast all stitch
 Cobalt piping"
